ID,IN_TIME,REF_ID,CON_NUM,CON_SIZE,STATUS,Out_Time,Location
372,17-03-22 04:23:43,EFS10440,XUXZ0963281,40,E,20-03-2022 21:09:53,A0722
374,17-03-22 04:28:06,MTZEFS10441,VLRK3920146,40,E,20-03-2022 21:14:14,A0920
376,17-03-22 04:53:10,MTZEFS10442,FPEU7913266,40,E,20-03-2022 21:39:05,A1120
376,17-03-22 04:53:10,MTZEFS10442,JZBE5053226,40,E,20-03-2022 21:39:05,A1121
393,17-03-22 14:53:01,IGOJO02137,JJYZ9730367,40,L,23-03-2022 13:04:50,J2122
400,17-03-22 16:14:17,IGOJO02146,AHCJ2593175,40,L,23-03-2022 14:25:26,J3812
400,17-03-22 16:14:17,IGOJO02146,VXZW0286815,40,L,23-03-2022 14:25:26,J1312
400,17-03-22 16:14:17,IGOJO02146,MABD1665247,40,E,21-03-2022 08:54:32,A1320
400,17-03-22 16:14:17,IGOJO02146,WZIK2219504,40,L,23-03-2022 14:25:26,J1821
400,17-03-22 16:14:17,IGOJO02146,JWVU1856644,40,L,23-03-2022 14:25:26,J1822
400,17-03-22 16:14:17,IGOJO02146,ILDG2464978,40,L,23-03-2022 14:25:26,J0621
400,17-03-22 16:14:17,IGOJO02146,TPTG5772757,40,L,23-03-2022 14:25:26,J0622
400,17-03-22 16:14:17,IGOJO02146,FZFL4388397,40,L,23-03-2022 14:25:26,J0421
400,17-03-22 16:14:17,IGOJO02146,YJPP2639494,40,L,23-03-2022 14:25:26,J0422
400,17-03-22 16:14:17,IGOJO02146,TNET6700838,40,L,23-03-2022 14:25:26,J5811
400,17-03-22 16:14:17,IGOJO02146,OYQN6393669,40,L,23-03-2022 14:25:26,J5812
401,17-03-22 16:18:06,IGOJO02147,EKAW2489799,40,,21-03-2022 08:58:19,B0100
401,17-03-22 16:18:06,IGOJO02147,PEMT5062104,40,,21-03-2022 08:58:19,B0101
401,17-03-22 16:18:06,IGOJO02147,KXRR0535317,40,,21-03-2022 08:58:19,B0102
403,17-03-22 19:18:40,EFS10444,ALFP7017888,20,E,21-03-2022 14:45:02,A2610
403,17-03-22 19:18:40,EFS10444,HPQM9362689,20,E,21-03-2022 14:45:02,A2611
403,17-03-22 19:18:40,EFS10444,FRYI6302114,20,E,21-03-2022 14:45:02,A2612
405,18-03-22 02:44:58,MTZEFS10445,RULN1854407,40,E,21-03-2022 19:19:58,A1520
407,18-03-22 02:47:01,MTZEFS10446,UVXZ9343325,40,E,21-03-2022 19:22:00,A1720
409,18-03-22 02:49:45,MTZEFS10447,PLMR7472611,20,E,21-03-2022 22:12:21,A1820
411,18-03-22 03:26:40,MTZEFS10448,RFXY9930361,20,E,21-03-2022 22:48:58,A1920
419,18-03-22 09:24:40,EFS10454,CBJG4884201,40,E,22-03-2022 01:56:20,A2120
426,18-03-22 12:17:16,MTZEFS10458,ZRMD7959985,40,E,22-03-2022 04:47:29,A2320
426,18-03-22 12:17:16,MTZEFS10458,LQFY7764627,40,E,22-03-2022 04:47:29,A2321
426,18-03-22 12:17:16,MTZEFS10458,GHVK3750966,40,E,22-03-2022 04:47:29,A2322
426,18-03-22 12:17:16,MTZEFS10458,GCDX3826211,40,E,22-03-2022 04:47:29,A2323
428,17-03-22 16:04:44,ALO11916-98798,DMRS9622364,40,L,23-03-2022 14:15:57,J5611
432,18-03-22 16:46:09,ALO11931-98833,OMDF8577802,20,L,24-03-2022 17:32:41,J1921
436,18-03-22 19:10:19,ALO11932-98854,AIBT5498132,20,L,24-03-2022 19:55:39,J1922
443,19-03-22 02:00:28,MTZEFS10459,EUXV6076453,20,E,22-03-2022 21:11:29,A2420
445,19-03-22 02:43:16,MTZEFS10460,ECNA2299709,20,E,22-03-2022 21:53:56,A2520
447,19-03-22 02:58:08,MTZEFS10461,OYZL9805337,20,E,22-03-2022 22:08:40,A2620
449,19-03-22 03:37:07,MTZEFS10462,JCLN3494031,40,E,22-03-2022 19:59:41,A0130
449,19-03-22 03:37:07,MTZEFS10462,YTVI4475074,40,E,22-03-2022 19:59:41,A0131
452,19-03-22 03:50:22,MTZEFS10464,CBVR9901354,40,E,22-03-2022 20:12:49,A0330
454,19-03-22 03:52:06,MTZEFS10465,DFHV8230663,40,E,22-03-2022 20:14:32,A0530
455,19-03-22 05:20:32,EFS10466,AYOV6442794,20,E,23-03-2022 00:29:53,A0630
457,19-03-22 05:25:29,MTZEFS10467,YFMT1627135,20,E,23-03-2022 00:34:48,A0730
461,19-03-22 11:39:14,MTZEFS10469,JRBL0664316,40,E,23-03-2022 03:57:47,A0930
463,19-03-22 11:55:37,MTZEFS10470,BPLS9312444,40,E,23-03-2022 04:14:01,A1130
468,19-03-22 15:33:14,MTZEFS10473,MJBX6140275,20,E,23-03-2022 10:37:29,A1230
469,19-03-22 15:31:52,ALO11946-98915-329821,FHXH6796818,20,L,25-03-2022 16:07:01,J1221
470,19-03-22 15:31:52,ALO11946-98916-329822,YTNR7687271,20,L,25-03-2022 16:07:01,J1222
472,19-03-22 15:42:02,ALO11948-98919-329827,GQDM6170504,20,L,25-03-2022 16:17:06,J0921
473,19-03-22 15:42:02,ALO11948-98920-329828,KZXI4887811,20,L,25-03-2022 16:17:06,J0922
474,19-03-22 15:42:02,ALO11948-98921-329829,QQMZ1257593,20,L,25-03-2022 16:17:06,J0821
475,19-03-22 15:42:02,ALO11948-98922-329830,WJVM8617432,20,L,25-03-2022 16:17:06,J0822
476,19-03-22 15:42:02,ALO11948-98923-329831,WFNV7236313,20,L,25-03-2022 16:17:06,J0721
481,19-03-22 23:10:35,MTZEFS10476,HSRD4189879,20,E,23-03-2022 18:11:01,A1330
497,20-03-22 01:48:37,MTZEFS10484,NVTD0319326,40,E,23-03-2022 18:00:05,A1530
499,20-03-22 01:53:09,MTZEFS10485,AVVK3464374,40,E,23-03-2022 18:04:35,A1730
510,20-03-22 03:15:02,MTZEFS10491,ZWPG7151073,40,E,23-03-2022 19:25:47,A1930
512,20-03-22 03:34:55,MTZEFS10492,VNIZ4316158,40,E,23-03-2022 19:45:30,A2130
521,20-03-22 05:32:45,EFS10499,VTJY5042023,40,E,23-03-2022 21:42:21,A2330
525,20-03-22 07:25:32,EFS10502,GOVP2559517,40,E,23-03-2022 23:34:11,A2530
525,20-03-22 07:25:32,EFS10502,DADE4496639,40,E,23-03-2022 23:34:11,A2531
539,20-03-22 12:18:38,ALO11974-98981-330139,NKHA4733411,40,L,26-03-2022 09:55:45,J2320
540,20-03-22 12:18:38,ALO11974-98982-330140,KKJO9941315,40,L,26-03-2022 09:55:45,J2321
541,20-03-22 12:18:38,ALO11974-98983-330141,KFIL5533499,40,L,26-03-2022 09:55:45,J2322
542,20-03-22 12:18:38,ALO11974-98984-330142,HNWJ5792648,40,L,26-03-2022 09:55:45,J2520
551,20-03-22 14:45:33,ALO11978-98994-330239,CDUM7386958,20,L,26-03-2022 15:09:05,J2620
552,20-03-22 14:48:13,ALO11980-98995-330242,RFDE8754150,20,L,26-03-2022 15:11:44,J2720
553,20-03-22 14:48:13,ALO11980-98996-330243,VIHF2460552,20,L,26-03-2022 15:11:44,J2721
554,20-03-22 14:48:13,ALO11980-98997-330244,IVIP5581378,20,L,26-03-2022 15:11:44,J2722
555,20-03-22 14:48:13,ALO11980-98998-330245,XEFF1829672,20,L,26-03-2022 15:11:44,J2820
556,20-03-22 14:48:13,ALO11980-98999-330246,BFIU2996554,20,L,26-03-2022 15:11:44,J2821
557,20-03-22 14:48:13,ALO11980-99000-330247,RDCW7179253,20,L,26-03-2022 15:11:44,J2822
558,20-03-22 14:48:13,ALO11980-99001-330248,NUDE0749531,20,L,26-03-2022 15:11:44,J2920
